"","score","method","forest"
"oor + mask656",17.0437518881607,"oor + mask","DECISION TREE"
"oor + mask657",18.3698002263137,"oor + mask","DECISION TREE"
"oor + mask658",17.4376949253954,"oor + mask","DECISION TREE"
"oor + mask659",13.8006258408797,"oor + mask","DECISION TREE"
"oor + mask660",15.0344176979652,"oor + mask","DECISION TREE"
"oor + mask661",15.8692898270399,"oor + mask","DECISION TREE"
"oor + mask662",13.23149909128,"oor + mask","DECISION TREE"
"oor + mask663",13.6863200950909,"oor + mask","DECISION TREE"
"oor + mask664",14.5361251963037,"oor + mask","DECISION TREE"
"oor + mask665",16.9753961326084,"oor + mask","DECISION TREE"
"oor + mask666",15.8809167095225,"oor + mask","DECISION TREE"
"oor + mask667",16.1192248583687,"oor + mask","DECISION TREE"
"oor + mask668",15.659289346136,"oor + mask","DECISION TREE"
"oor + mask669",15.8867961127556,"oor + mask","DECISION TREE"
"oor + mask670",15.3133943111206,"oor + mask","DECISION TREE"
"oor + mask671",14.2073662853483,"oor + mask","DECISION TREE"
"oor + mask672",13.411671798346,"oor + mask","DECISION TREE"
"oor + mask673",17.3723070172133,"oor + mask","DECISION TREE"
"oor + mask674",14.768869079786,"oor + mask","DECISION TREE"
"oor + mask675",13.1312014481384,"oor + mask","DECISION TREE"
"oor + mask676",17.5685654488098,"oor + mask","DECISION TREE"
"oor + mask677",11.7712166950124,"oor + mask","DECISION TREE"
"oor + mask678",13.9074643715686,"oor + mask","DECISION TREE"
"oor + mask679",16.7494169647032,"oor + mask","DECISION TREE"
"oor + mask680",16.0552687654106,"oor + mask","DECISION TREE"
"oor + mask681",16.1032482548643,"oor + mask","DECISION TREE"
"oor + mask682",15.6232768971514,"oor + mask","DECISION TREE"
"oor + mask683",13.6520601840098,"oor + mask","DECISION TREE"
"oor + mask684",13.1724916195046,"oor + mask","DECISION TREE"
"oor + mask685",17.3525788958708,"oor + mask","DECISION TREE"
"oor + mask686",15.7283182696013,"oor + mask","DECISION TREE"
"oor + mask687",15.9911831754155,"oor + mask","DECISION TREE"
"oor + mask688",17.5430549988378,"oor + mask","DECISION TREE"
"oor + mask689",14.8318404941687,"oor + mask","DECISION TREE"
"oor + mask690",15.5650354038691,"oor + mask","DECISION TREE"
"oor + mask691",14.8794176923288,"oor + mask","DECISION TREE"
"oor + mask692",16.0291688343972,"oor + mask","DECISION TREE"
"oor + mask693",15.8120300634875,"oor + mask","DECISION TREE"
"oor + mask694",14.4822230971622,"oor + mask","DECISION TREE"
"oor + mask695",17.5034614227224,"oor + mask","DECISION TREE"
"oor + mask696",16.701415322121,"oor + mask","DECISION TREE"
"oor + mask697",15.3452016484569,"oor + mask","DECISION TREE"
"oor + mask698",13.8687586654557,"oor + mask","DECISION TREE"
"oor + mask699",15.0335664958616,"oor + mask","DECISION TREE"
"oor + mask700",14.2442460226928,"oor + mask","DECISION TREE"
"oor + mask701",14.0415002987409,"oor + mask","DECISION TREE"
"oor + mask702",12.7825262500491,"oor + mask","DECISION TREE"
"oor + mask703",14.3518905045002,"oor + mask","DECISION TREE"
"oor + mask704",13.179987069933,"oor + mask","DECISION TREE"
"oor + mask705",16.2510755463919,"oor + mask","DECISION TREE"
"oor + mask706",18.8035841217533,"oor + mask","DECISION TREE"
"oor + mask707",12.0483286825903,"oor + mask","DECISION TREE"
"oor + mask708",17.3353023570073,"oor + mask","DECISION TREE"
"oor + mask709",15.0501327251662,"oor + mask","DECISION TREE"
"oor + mask710",11.9736438286924,"oor + mask","DECISION TREE"
"oor + mask711",16.0631205723156,"oor + mask","DECISION TREE"
"oor + mask712",15.7291217116705,"oor + mask","DECISION TREE"
"oor + mask713",13.7463580529268,"oor + mask","DECISION TREE"
"oor + mask714",14.8946895812994,"oor + mask","DECISION TREE"
"oor + mask715",17.1231402749261,"oor + mask","DECISION TREE"
"oor + mask716",14.459818217408,"oor + mask","DECISION TREE"
"oor + mask717",14.6698446482498,"oor + mask","DECISION TREE"
"oor + mask718",16.3383885471457,"oor + mask","DECISION TREE"
"oor + mask719",15.8591293618923,"oor + mask","DECISION TREE"
"oor + mask720",14.5970856723174,"oor + mask","DECISION TREE"
"oor + mask721",17.7763076755091,"oor + mask","DECISION TREE"
"oor + mask722",13.7308338844405,"oor + mask","DECISION TREE"
"oor + mask723",17.9886664038024,"oor + mask","DECISION TREE"
"oor + mask724",16.6037441570823,"oor + mask","DECISION TREE"
"oor + mask725",13.1483735394242,"oor + mask","DECISION TREE"
"oor + mask726",14.2823020586479,"oor + mask","DECISION TREE"
"oor + mask727",19.0378155188889,"oor + mask","DECISION TREE"
"oor + mask728",15.1941346339211,"oor + mask","DECISION TREE"
"oor + mask729",15.9972743505584,"oor + mask","DECISION TREE"
"oor + mask730",15.3270696922424,"oor + mask","DECISION TREE"
"oor + mask731",12.4997096245326,"oor + mask","DECISION TREE"
"oor + mask732",14.9457558591513,"oor + mask","DECISION TREE"
"oor + mask733",16.6634508401721,"oor + mask","DECISION TREE"
"oor + mask734",17.7214350846564,"oor + mask","DECISION TREE"
"oor + mask735",14.78107453902,"oor + mask","DECISION TREE"
"oor + mask736",16.1806722773526,"oor + mask","DECISION TREE"
"oor + mask737",13.349715094442,"oor + mask","DECISION TREE"
"oor + mask738",17.1187011382154,"oor + mask","DECISION TREE"
"oor + mask739",16.9063447632064,"oor + mask","DECISION TREE"
"oor + mask740",17.914994442194,"oor + mask","DECISION TREE"
"oor + mask741",12.707374806459,"oor + mask","DECISION TREE"
"oor + mask742",15.4452322770998,"oor + mask","DECISION TREE"
"oor + mask743",14.3806143249342,"oor + mask","DECISION TREE"
"oor + mask744",15.1756986459043,"oor + mask","DECISION TREE"
"oor + mask745",15.6285445289176,"oor + mask","DECISION TREE"
"oor + mask746",13.7783591159768,"oor + mask","DECISION TREE"
"oor + mask747",16.8400885612032,"oor + mask","DECISION TREE"
"oor + mask748",15.3708230149867,"oor + mask","DECISION TREE"
"oor + mask749",16.1464509318244,"oor + mask","DECISION TREE"
"oor + mask750",13.5866981873027,"oor + mask","DECISION TREE"
"oor + mask751",14.6768388662953,"oor + mask","DECISION TREE"
"oor + mask752",14.1703217033171,"oor + mask","DECISION TREE"
"oor + mask753",16.1937203611733,"oor + mask","DECISION TREE"
"oor + mask754",14.7982343445065,"oor + mask","DECISION TREE"
"oor + mask755",13.6944434472293,"oor + mask","DECISION TREE"
"oor + mask756",13.3419078623808,"oor + mask","DECISION TREE"
"oor + mask757",16.1310792980658,"oor + mask","DECISION TREE"
"oor + mask758",17.4106374766572,"oor + mask","DECISION TREE"
"oor + mask759",16.3390602032855,"oor + mask","DECISION TREE"
"oor + mask760",16.4074090208474,"oor + mask","DECISION TREE"
"oor + mask761",14.5972313220609,"oor + mask","DECISION TREE"
"oor + mask762",17.9430509792661,"oor + mask","DECISION TREE"
"oor + mask763",16.227455942426,"oor + mask","DECISION TREE"
"oor + mask764",14.1445934397708,"oor + mask","DECISION TREE"
"oor + mask765",14.8454919268883,"oor + mask","DECISION TREE"
"oor + mask766",16.2445105101878,"oor + mask","DECISION TREE"
"oor + mask767",15.1718663055793,"oor + mask","DECISION TREE"
"oor + mask768",15.5511332721333,"oor + mask","DECISION TREE"
"oor + mask769",15.0987338473821,"oor + mask","DECISION TREE"
"oor + mask770",16.3960861778772,"oor + mask","DECISION TREE"
"oor + mask771",12.7899639892572,"oor + mask","DECISION TREE"
"oor + mask772",18.0095619255593,"oor + mask","DECISION TREE"
"oor + mask773",17.8974371395965,"oor + mask","DECISION TREE"
"oor + mask774",14.8470935106021,"oor + mask","DECISION TREE"
"oor + mask775",14.2813609430398,"oor + mask","DECISION TREE"
"oor + mask776",13.4153049243249,"oor + mask","DECISION TREE"
"oor + mask777",15.2252717903595,"oor + mask","DECISION TREE"
"oor + mask778",21.6811635297174,"oor + mask","DECISION TREE"
"oor + mask779",15.0378324312958,"oor + mask","DECISION TREE"
"oor + mask780",17.6184462036764,"oor + mask","DECISION TREE"
"oor + mask781",12.9672611976444,"oor + mask","DECISION TREE"
"oor + mask782",15.1088895475382,"oor + mask","DECISION TREE"
"oor + mask783",15.4162196414427,"oor + mask","DECISION TREE"
"oor + mask784",16.1679347177758,"oor + mask","DECISION TREE"
"oor + mask785",12.8688657204883,"oor + mask","DECISION TREE"
"oor + mask786",16.0135146236438,"oor + mask","DECISION TREE"
"oor + mask787",14.3808962022711,"oor + mask","DECISION TREE"
"oor + mask788",16.3387371256787,"oor + mask","DECISION TREE"
"oor + mask789",15.8578584080223,"oor + mask","DECISION TREE"
"oor + mask790",14.1608427530704,"oor + mask","DECISION TREE"
"oor + mask791",12.7861463569328,"oor + mask","DECISION TREE"
"oor + mask792",15.2989594282814,"oor + mask","DECISION TREE"
"oor + mask793",12.9177559620791,"oor + mask","DECISION TREE"
"oor + mask794",17.5646262132854,"oor + mask","DECISION TREE"
"oor + mask795",12.4732206118513,"oor + mask","DECISION TREE"
"oor + mask796",13.556712026908,"oor + mask","DECISION TREE"
"oor + mask797",15.2130459756124,"oor + mask","DECISION TREE"
"oor + mask798",15.8054531526561,"oor + mask","DECISION TREE"
"oor + mask799",14.913049611157,"oor + mask","DECISION TREE"
"oor + mask800",15.6094574027772,"oor + mask","DECISION TREE"
"oor + mask801",15.5499716081617,"oor + mask","DECISION TREE"
"oor + mask802",14.3219260225539,"oor + mask","DECISION TREE"
"oor + mask803",14.8015667576459,"oor + mask","DECISION TREE"
"oor + mask804",14.0822655527006,"oor + mask","DECISION TREE"
"oor + mask805",17.8082483111189,"oor + mask","DECISION TREE"
"oor + mask806",14.3781436136141,"oor + mask","DECISION TREE"
"oor + mask807",14.3426886235842,"oor + mask","DECISION TREE"
"oor + mask808",14.1154495644034,"oor + mask","DECISION TREE"
"oor + mask809",12.3175567326748,"oor + mask","DECISION TREE"
"oor + mask810",16.6191372343453,"oor + mask","DECISION TREE"
"oor + mask811",16.014100751625,"oor + mask","DECISION TREE"
"oor + mask812",15.7791682424211,"oor + mask","DECISION TREE"
"oor + mask813",13.792680439117,"oor + mask","DECISION TREE"
"oor + mask814",18.7341231106602,"oor + mask","DECISION TREE"
"oor + mask815",20.2167576820081,"oor + mask","DECISION TREE"
"oor + mask816",16.2072754700869,"oor + mask","DECISION TREE"
"oor + mask817",13.8232336476951,"oor + mask","DECISION TREE"
"oor + mask818",18.8698201332894,"oor + mask","DECISION TREE"
"oor + mask819",13.7402738150301,"oor + mask","DECISION TREE"
"oor + mask820",13.0344915149041,"oor + mask","DECISION TREE"
"oor + mask821",15.4748939501043,"oor + mask","DECISION TREE"
"oor + mask822",14.8832749555297,"oor + mask","DECISION TREE"
"oor + mask823",14.9014536816804,"oor + mask","DECISION TREE"
"oor + mask824",15.6154812704584,"oor + mask","DECISION TREE"
"oor + mask825",13.2501522110337,"oor + mask","DECISION TREE"
"oor + mask826",15.7675218289797,"oor + mask","DECISION TREE"
"oor + mask827",15.1652678178628,"oor + mask","DECISION TREE"
"oor + mask828",15.0953719660557,"oor + mask","DECISION TREE"
"oor + mask829",14.5771590702226,"oor + mask","DECISION TREE"
"oor + mask830",13.8253078200501,"oor + mask","DECISION TREE"
"oor + mask831",14.00994136683,"oor + mask","DECISION TREE"
"oor + mask832",15.8397826533319,"oor + mask","DECISION TREE"
"oor + mask833",15.5472879973982,"oor + mask","DECISION TREE"
"oor + mask834",11.792458412548,"oor + mask","DECISION TREE"
"oor + mask835",15.8540529920131,"oor + mask","DECISION TREE"
"oor + mask836",15.8160271177474,"oor + mask","DECISION TREE"
"oor + mask837",15.9210917126854,"oor + mask","DECISION TREE"
"oor + mask838",12.7297189128443,"oor + mask","DECISION TREE"
"oor + mask839",14.2244340689467,"oor + mask","DECISION TREE"
"oor + mask840",15.0266055386434,"oor + mask","DECISION TREE"
"oor + mask841",12.8172638052217,"oor + mask","DECISION TREE"
"oor + mask842",13.8581437028456,"oor + mask","DECISION TREE"
"oor + mask843",12.785526953898,"oor + mask","DECISION TREE"
"oor + mask844",13.4439364992142,"oor + mask","DECISION TREE"
"oor + mask845",17.9337398000717,"oor + mask","DECISION TREE"
"oor + mask846",14.5198945623083,"oor + mask","DECISION TREE"
"oor + mask847",15.8818316116394,"oor + mask","DECISION TREE"
"oor + mask848",15.6598472708913,"oor + mask","DECISION TREE"
"oor + mask849",15.7859277859356,"oor + mask","DECISION TREE"
"oor + mask850",15.7439739739147,"oor + mask","DECISION TREE"
"oor + mask851",16.1859129459278,"oor + mask","DECISION TREE"
"oor + mask852",13.423088629992,"oor + mask","DECISION TREE"
"oor + mask853",17.6541040197941,"oor + mask","DECISION TREE"
"oor + mask854",16.7374018726088,"oor + mask","DECISION TREE"
"oor + mask855",16.9143555105527,"oor + mask","DECISION TREE"
"oor + mask856",15.7508506377805,"oor + mask","DECISION TREE"
"oor + mask857",15.4471242319525,"oor + mask","DECISION TREE"
"oor + mask858",14.4716187686233,"oor + mask","DECISION TREE"
"oor + mask859",16.599569455416,"oor + mask","DECISION TREE"
"oor + mask860",16.4052946682783,"oor + mask","DECISION TREE"
"oor + mask861",14.7566321748993,"oor + mask","DECISION TREE"
"oor + mask862",16.1402312919758,"oor + mask","DECISION TREE"
"oor + mask863",14.8708386107683,"oor + mask","DECISION TREE"
"oor + mask864",18.0715314213914,"oor + mask","DECISION TREE"
"oor + mask865",14.2085121416942,"oor + mask","DECISION TREE"
"oor + mask866",15.5930118077999,"oor + mask","DECISION TREE"
"oor + mask867",15.6509384832132,"oor + mask","DECISION TREE"
"oor + mask868",12.9727497622558,"oor + mask","DECISION TREE"
"oor + mask869",15.2781855614343,"oor + mask","DECISION TREE"
"oor + mask870",14.9601829053795,"oor + mask","DECISION TREE"
"oor + mask871",13.256575930484,"oor + mask","DECISION TREE"
"oor + mask872",14.2647983191302,"oor + mask","DECISION TREE"
"oor + mask873",14.4486120155674,"oor + mask","DECISION TREE"
"oor + mask874",16.7009349435385,"oor + mask","DECISION TREE"
"oor + mask875",14.339794974055,"oor + mask","DECISION TREE"
"oor + mask876",14.7187672786322,"oor + mask","DECISION TREE"
"oor + mask877",13.8795651423023,"oor + mask","DECISION TREE"
"oor + mask878",13.4561472868057,"oor + mask","DECISION TREE"
"oor + mask879",14.7135879123848,"oor + mask","DECISION TREE"
"oor + mask880",18.0449851278109,"oor + mask","DECISION TREE"
"oor + mask881",14.614314390707,"oor + mask","DECISION TREE"
"oor + mask882",15.2898106641914,"oor + mask","DECISION TREE"
"oor + mask883",14.3264204938461,"oor + mask","DECISION TREE"
"oor + mask884",15.3454799526139,"oor + mask","DECISION TREE"
"oor + mask885",17.2404821895553,"oor + mask","DECISION TREE"
"oor + mask886",13.8935035467222,"oor + mask","DECISION TREE"
"oor + mask887",17.0857774492343,"oor + mask","DECISION TREE"
"oor + mask888",14.3714963832667,"oor + mask","DECISION TREE"
"oor + mask889",16.3598084086987,"oor + mask","DECISION TREE"
"oor + mask890",14.3479027748701,"oor + mask","DECISION TREE"
"oor + mask891",15.650135840092,"oor + mask","DECISION TREE"
"oor + mask892",12.3831165867864,"oor + mask","DECISION TREE"
"oor + mask893",13.7553634188117,"oor + mask","DECISION TREE"
"oor + mask894",12.463298819977,"oor + mask","DECISION TREE"
"oor + mask895",13.3055145232552,"oor + mask","DECISION TREE"
"oor + mask896",15.6797172316895,"oor + mask","DECISION TREE"
"oor + mask897",15.9832633642055,"oor + mask","DECISION TREE"
"oor + mask898",15.3781369799011,"oor + mask","DECISION TREE"
"oor + mask899",16.2601296162795,"oor + mask","DECISION TREE"
"oor + mask900",16.5388678863612,"oor + mask","DECISION TREE"
"oor + mask901",16.4592232606315,"oor + mask","DECISION TREE"
"oor + mask902",13.4888655551864,"oor + mask","DECISION TREE"
"oor + mask903",13.9889991328887,"oor + mask","DECISION TREE"
"oor + mask904",16.8926557498566,"oor + mask","DECISION TREE"
"oor + mask905",15.3018256698701,"oor + mask","DECISION TREE"
"oor + mask906",13.9512073017579,"oor + mask","DECISION TREE"
"oor + mask907",16.4856926120478,"oor + mask","DECISION TREE"
"oor + mask908",15.3599121812984,"oor + mask","DECISION TREE"
"oor + mask909",13.5222248878686,"oor + mask","DECISION TREE"
"oor + mask910",15.812282588255,"oor + mask","DECISION TREE"
"oor + mask911",14.2179157921123,"oor + mask","DECISION TREE"
"oor + mask912",13.274757808415,"oor + mask","DECISION TREE"
"oor + mask913",18.2597020341683,"oor + mask","DECISION TREE"
"oor + mask914",15.5499265490695,"oor + mask","DECISION TREE"
"oor + mask915",12.5386154826091,"oor + mask","DECISION TREE"
"oor + mask916",15.9338915087167,"oor + mask","DECISION TREE"
"oor + mask917",14.5898062434362,"oor + mask","DECISION TREE"
"oor + mask918",14.3644559604936,"oor + mask","DECISION TREE"
"oor + mask919",11.2859567948953,"oor + mask","DECISION TREE"
"oor + mask920",18.020136970201,"oor + mask","DECISION TREE"
"oor + mask921",12.8764368099418,"oor + mask","DECISION TREE"
"oor + mask922",15.4663338750353,"oor + mask","DECISION TREE"
"oor + mask923",15.3289993523457,"oor + mask","DECISION TREE"
"oor + mask924",16.6348221169062,"oor + mask","DECISION TREE"
"oor + mask925",16.5718274620029,"oor + mask","DECISION TREE"
"oor + mask926",14.8524553078806,"oor + mask","DECISION TREE"
"oor + mask927",15.5626448685449,"oor + mask","DECISION TREE"
"oor + mask928",16.0845415161405,"oor + mask","DECISION TREE"
"oor + mask929",18.8404251727727,"oor + mask","DECISION TREE"
"oor + mask930",12.4485548918088,"oor + mask","DECISION TREE"
"oor + mask931",13.5907424901363,"oor + mask","DECISION TREE"
"oor + mask932",17.1309202988483,"oor + mask","DECISION TREE"
"oor + mask933",14.7877059668425,"oor + mask","DECISION TREE"
"oor + mask934",14.7458117699845,"oor + mask","DECISION TREE"
"oor + mask935",15.5624190200026,"oor + mask","DECISION TREE"
"oor + mask936",14.7195959648772,"oor + mask","DECISION TREE"
"oor + mask937",15.6963565612865,"oor + mask","DECISION TREE"
"oor + mask938",17.0108459598673,"oor + mask","DECISION TREE"
"oor + mask939",15.4467172167409,"oor + mask","DECISION TREE"
"oor + mask940",15.0968679165915,"oor + mask","DECISION TREE"
"oor + mask941",17.5434825685238,"oor + mask","DECISION TREE"
"oor + mask942",17.893916157867,"oor + mask","DECISION TREE"
"oor + mask943",14.3386344068601,"oor + mask","DECISION TREE"
"oor + mask944",13.2746170001465,"oor + mask","DECISION TREE"
"oor + mask945",15.5645563059411,"oor + mask","DECISION TREE"
"oor + mask946",15.2284696612433,"oor + mask","DECISION TREE"
"oor + mask947",13.8173278636921,"oor + mask","DECISION TREE"
"oor + mask948",16.6072375984171,"oor + mask","DECISION TREE"
"oor + mask949",16.1157048983963,"oor + mask","DECISION TREE"
"oor + mask950",14.4297093600217,"oor + mask","DECISION TREE"
"oor + mask951",14.4925220007489,"oor + mask","DECISION TREE"
"oor + mask952",15.3756944307149,"oor + mask","DECISION TREE"
"oor + mask953",19.6183881345021,"oor + mask","DECISION TREE"
"oor + mask954",15.6603567021274,"oor + mask","DECISION TREE"
"oor + mask955",17.4042542424136,"oor + mask","DECISION TREE"
"oor + mask956",15.6100829605872,"oor + mask","DECISION TREE"
"oor + mask957",19.3577588216556,"oor + mask","DECISION TREE"
"oor + mask958",12.3608891319161,"oor + mask","DECISION TREE"
"oor + mask959",15.1369829598559,"oor + mask","DECISION TREE"
"oor + mask960",15.0509576281987,"oor + mask","DECISION TREE"
"oor + mask961",14.5660151659995,"oor + mask","DECISION TREE"
"oor + mask962",15.7371014205988,"oor + mask","DECISION TREE"
"oor + mask963",14.1274714747122,"oor + mask","DECISION TREE"
"oor + mask964",13.7333346219722,"oor + mask","DECISION TREE"
"oor + mask965",11.1766438842727,"oor + mask","DECISION TREE"
"oor + mask966",13.596703410204,"oor + mask","DECISION TREE"
"oor + mask967",18.0611996454481,"oor + mask","DECISION TREE"
"oor + mask968",13.9255876487381,"oor + mask","DECISION TREE"
"oor + mask969",15.6511549006236,"oor + mask","DECISION TREE"
"oor + mask970",14.9364830513776,"oor + mask","DECISION TREE"
"oor + mask971",14.8147752692796,"oor + mask","DECISION TREE"
"oor + mask972",13.5844156873388,"oor + mask","DECISION TREE"
"oor + mask973",15.1248828699994,"oor + mask","DECISION TREE"
"oor + mask974",15.1790386599878,"oor + mask","DECISION TREE"
"oor + mask975",13.5932147914216,"oor + mask","DECISION TREE"
"oor + mask976",14.2156223427851,"oor + mask","DECISION TREE"
"oor + mask977",14.4758782155571,"oor + mask","DECISION TREE"
"oor + mask978",12.9227592862059,"oor + mask","DECISION TREE"
"oor + mask979",16.1402250585239,"oor + mask","DECISION TREE"
"oor + mask980",18.1922473823322,"oor + mask","DECISION TREE"
"oor + mask981",15.9194807557143,"oor + mask","DECISION TREE"
"oor + mask982",13.5771929301983,"oor + mask","DECISION TREE"
"oor + mask983",16.1790809405597,"oor + mask","DECISION TREE"
"oor + mask984",12.8910994170234,"oor + mask","DECISION TREE"
"oor + mask985",15.0688925195929,"oor + mask","DECISION TREE"
"oor + mask986",14.5468072675736,"oor + mask","DECISION TREE"
"oor + mask987",13.1657993405233,"oor + mask","DECISION TREE"
"oor + mask988",12.7344901408336,"oor + mask","DECISION TREE"
"oor + mask989",16.7285502347589,"oor + mask","DECISION TREE"
"oor + mask990",15.6791446434798,"oor + mask","DECISION TREE"
"oor + mask991",17.8428986236901,"oor + mask","DECISION TREE"
"oor + mask992",16.5613908395578,"oor + mask","DECISION TREE"
"oor + mask993",14.7033219170625,"oor + mask","DECISION TREE"
"oor + mask994",17.767922344209,"oor + mask","DECISION TREE"
"oor + mask995",16.200186714476,"oor + mask","DECISION TREE"
"oor + mask996",15.9958031517068,"oor + mask","DECISION TREE"
"oor + mask997",13.8200742354611,"oor + mask","DECISION TREE"
"oor + mask998",14.0246111327273,"oor + mask","DECISION TREE"
"oor + mask999",13.5519565324705,"oor + mask","DECISION TREE"
"oor + mask1000",14.753666064724,"oor + mask","DECISION TREE"
"Gaussian1",17.693175329392,"Gaussian","DECISION TREE"
"Gaussian2",20.594356406039,"Gaussian","DECISION TREE"
"Gaussian3",22.6535209736836,"Gaussian","DECISION TREE"
"Gaussian4",16.0485631505584,"Gaussian","DECISION TREE"
"Gaussian5",18.9857582611882,"Gaussian","DECISION TREE"
"Gaussian6",17.0312899854178,"Gaussian","DECISION TREE"
"Gaussian7",17.3944796323571,"Gaussian","DECISION TREE"
"Gaussian8",17.0693204072195,"Gaussian","DECISION TREE"
"Gaussian9",20.2578997970942,"Gaussian","DECISION TREE"
"Gaussian10",18.8856070384852,"Gaussian","DECISION TREE"
"Gaussian11",20.2435416350189,"Gaussian","DECISION TREE"
"Gaussian12",17.0744082167555,"Gaussian","DECISION TREE"
"Gaussian13",19.3996310681309,"Gaussian","DECISION TREE"
"Gaussian14",16.3037496979871,"Gaussian","DECISION TREE"
"Gaussian15",17.9228893740985,"Gaussian","DECISION TREE"
"Gaussian16",17.0790183006533,"Gaussian","DECISION TREE"
"Gaussian17",17.2973745426733,"Gaussian","DECISION TREE"
"Gaussian18",18.0257493303401,"Gaussian","DECISION TREE"
"Gaussian19",19.2689924794308,"Gaussian","DECISION TREE"
"Gaussian20",15.1717971899142,"Gaussian","DECISION TREE"
"Gaussian21",17.4578502315339,"Gaussian","DECISION TREE"
"Gaussian22",16.6729067155364,"Gaussian","DECISION TREE"
"Gaussian23",17.2862586182309,"Gaussian","DECISION TREE"
"Gaussian24",15.8498829977317,"Gaussian","DECISION TREE"
"Gaussian25",20.1913590047824,"Gaussian","DECISION TREE"
"Gaussian26",16.8017883455208,"Gaussian","DECISION TREE"
"Gaussian27",16.7085090389625,"Gaussian","DECISION TREE"
"Gaussian28",19.1387445310387,"Gaussian","DECISION TREE"
"Gaussian29",18.6169692018238,"Gaussian","DECISION TREE"
"Gaussian30",18.0296251876469,"Gaussian","DECISION TREE"
"Gaussian31",20.8313735255273,"Gaussian","DECISION TREE"
"Gaussian32",20.0758567170789,"Gaussian","DECISION TREE"
"Gaussian33",18.9172556302919,"Gaussian","DECISION TREE"
"Gaussian34",19.7981140850093,"Gaussian","DECISION TREE"
"Gaussian35",19.9482254643532,"Gaussian","DECISION TREE"
"Gaussian36",16.6635217936184,"Gaussian","DECISION TREE"
"Gaussian37",17.8494367613794,"Gaussian","DECISION TREE"
"Gaussian38",18.7001632914526,"Gaussian","DECISION TREE"
"Gaussian39",17.7424111570653,"Gaussian","DECISION TREE"
"Gaussian40",17.6582050027216,"Gaussian","DECISION TREE"
"Gaussian41",16.9880121485493,"Gaussian","DECISION TREE"
"Gaussian42",20.7088482505557,"Gaussian","DECISION TREE"
"Gaussian43",14.2792785533815,"Gaussian","DECISION TREE"
"Gaussian44",17.5653812283343,"Gaussian","DECISION TREE"
"Gaussian45",17.5061247747235,"Gaussian","DECISION TREE"
"Gaussian46",17.7673131527657,"Gaussian","DECISION TREE"
"Gaussian47",17.1607949106575,"Gaussian","DECISION TREE"
"Gaussian48",17.8170148105326,"Gaussian","DECISION TREE"
"Gaussian49",16.8421588085356,"Gaussian","DECISION TREE"
"Gaussian50",16.5905152440611,"Gaussian","DECISION TREE"
"Gaussian51",16.0008453274106,"Gaussian","DECISION TREE"
"Gaussian52",16.4297125596782,"Gaussian","DECISION TREE"
"Gaussian53",17.8348023319596,"Gaussian","DECISION TREE"
"Gaussian54",18.0033413513813,"Gaussian","DECISION TREE"
"Gaussian55",18.1864216497827,"Gaussian","DECISION TREE"
"Gaussian56",15.7033737288392,"Gaussian","DECISION TREE"
"Gaussian57",17.5192203088444,"Gaussian","DECISION TREE"
"Gaussian58",19.066226004721,"Gaussian","DECISION TREE"
"Gaussian59",17.482228563148,"Gaussian","DECISION TREE"
"Gaussian60",15.5138312173542,"Gaussian","DECISION TREE"
"Gaussian61",17.3953456619903,"Gaussian","DECISION TREE"
"Gaussian62",19.4926938541815,"Gaussian","DECISION TREE"
"Gaussian63",18.7490182263158,"Gaussian","DECISION TREE"
"Gaussian64",17.2928504167991,"Gaussian","DECISION TREE"
"Gaussian65",19.8227089105393,"Gaussian","DECISION TREE"
"Gaussian66",16.0267128576094,"Gaussian","DECISION TREE"
"Gaussian67",15.3471410605769,"Gaussian","DECISION TREE"
"Gaussian68",16.8984738528298,"Gaussian","DECISION TREE"
"Gaussian69",19.7230628623157,"Gaussian","DECISION TREE"
"Gaussian70",19.8902468605332,"Gaussian","DECISION TREE"
"Gaussian71",15.4759516411258,"Gaussian","DECISION TREE"
"Gaussian72",19.7136287608059,"Gaussian","DECISION TREE"
"Gaussian73",18.133014138787,"Gaussian","DECISION TREE"
"Gaussian74",14.5246817809697,"Gaussian","DECISION TREE"
"Gaussian75",18.7226976322656,"Gaussian","DECISION TREE"
"Gaussian76",20.3587318123955,"Gaussian","DECISION TREE"
"Gaussian77",17.7368230802831,"Gaussian","DECISION TREE"
"Gaussian78",19.7904279035068,"Gaussian","DECISION TREE"
"Gaussian79",17.561780710727,"Gaussian","DECISION TREE"
"Gaussian80",15.4665285092689,"Gaussian","DECISION TREE"
"Gaussian81",18.5319981537608,"Gaussian","DECISION TREE"
"Gaussian82",19.2102051702913,"Gaussian","DECISION TREE"
"Gaussian83",18.4190908017683,"Gaussian","DECISION TREE"
"Gaussian84",19.9816291043398,"Gaussian","DECISION TREE"
"Gaussian85",17.4711550336486,"Gaussian","DECISION TREE"
"Gaussian86",16.8418516913482,"Gaussian","DECISION TREE"
"Gaussian87",17.3720984466356,"Gaussian","DECISION TREE"
"Gaussian88",19.8077352722818,"Gaussian","DECISION TREE"
"Gaussian89",14.8118043846911,"Gaussian","DECISION TREE"
"Gaussian90",18.7173767748805,"Gaussian","DECISION TREE"
"Gaussian91",18.1435504284734,"Gaussian","DECISION TREE"
"Gaussian92",17.1648143596102,"Gaussian","DECISION TREE"
"Gaussian93",19.7147632665672,"Gaussian","DECISION TREE"
