"","score","method","forest"
"ctree + mask33",6.41469016565056,"ctree + mask","DECISION TREE"
"ctree + mask34",6.59497500444805,"ctree + mask","DECISION TREE"
"ctree + mask35",9.72745988331428,"ctree + mask","DECISION TREE"
"ctree + mask36",8.29046112307403,"ctree + mask","DECISION TREE"
"ctree + mask37",8.85292077601444,"ctree + mask","DECISION TREE"
"ctree + mask38",5.35827021661209,"ctree + mask","DECISION TREE"
"ctree + mask39",6.86723359498248,"ctree + mask","DECISION TREE"
"ctree + mask40",6.79049593132404,"ctree + mask","DECISION TREE"
"ctree + mask41",9.19303698888409,"ctree + mask","DECISION TREE"
"ctree + mask42",9.81325150608927,"ctree + mask","DECISION TREE"
"ctree + mask43",7.04233777124114,"ctree + mask","DECISION TREE"
"ctree + mask44",9.73919249312095,"ctree + mask","DECISION TREE"
"ctree + mask45",7.91072607459441,"ctree + mask","DECISION TREE"
"ctree + mask46",7.80239626604437,"ctree + mask","DECISION TREE"
"ctree + mask47",5.58536164227757,"ctree + mask","DECISION TREE"
"ctree + mask48",6.82964483909676,"ctree + mask","DECISION TREE"
"ctree + mask49",9.99853175744517,"ctree + mask","DECISION TREE"
"ctree + mask50",9.2347743194469,"ctree + mask","DECISION TREE"
"ctree + mask51",7.28707162792936,"ctree + mask","DECISION TREE"
"ctree + mask52",7.80124197835107,"ctree + mask","DECISION TREE"
"ctree + mask53",7.41448804214368,"ctree + mask","DECISION TREE"
"ctree + mask54",6.52709982856963,"ctree + mask","DECISION TREE"
"ctree + mask55",6.80025708440769,"ctree + mask","DECISION TREE"
"ctree + mask56",7.08845441175277,"ctree + mask","DECISION TREE"
"ctree + mask57",7.04190961285086,"ctree + mask","DECISION TREE"
"ctree + mask58",9.86828948948068,"ctree + mask","DECISION TREE"
"ctree + mask59",8.77606852605003,"ctree + mask","DECISION TREE"
"ctree + mask60",7.00653222658755,"ctree + mask","DECISION TREE"
"ctree + mask61",6.4124262675581,"ctree + mask","DECISION TREE"
"ctree + mask62",8.08167601982671,"ctree + mask","DECISION TREE"
"ctree + mask63",8.17123461326246,"ctree + mask","DECISION TREE"
"ctree + mask64",6.02230947225223,"ctree + mask","DECISION TREE"
"ctree + mask65",7.03502895304589,"ctree + mask","DECISION TREE"
"ctree + mask66",7.34354563046225,"ctree + mask","DECISION TREE"
"ctree + mask67",8.4129102368332,"ctree + mask","DECISION TREE"
"ctree + mask68",7.65655068810181,"ctree + mask","DECISION TREE"
"ctree + mask69",6.45381734326376,"ctree + mask","DECISION TREE"
"ctree + mask70",7.89295966461438,"ctree + mask","DECISION TREE"
"ctree + mask71",6.81724637824655,"ctree + mask","DECISION TREE"
"ctree + mask72",6.23640652851618,"ctree + mask","DECISION TREE"
"ctree + mask73",8.12582447278797,"ctree + mask","DECISION TREE"
"ctree + mask74",6.70151717193571,"ctree + mask","DECISION TREE"
"ctree + mask75",6.41791623795401,"ctree + mask","DECISION TREE"
"ctree + mask76",7.18695531920202,"ctree + mask","DECISION TREE"
"ctree + mask77",8.38347105379731,"ctree + mask","DECISION TREE"
"ctree + mask78",8.61908855340181,"ctree + mask","DECISION TREE"
"ctree + mask79",9.14742610124748,"ctree + mask","DECISION TREE"
"ctree + mask80",10.2715628408967,"ctree + mask","DECISION TREE"
"ctree + mask81",9.69278785025588,"ctree + mask","DECISION TREE"
"ctree + mask82",7.71915667532595,"ctree + mask","DECISION TREE"
"ctree + mask83",7.84866795110627,"ctree + mask","DECISION TREE"
"ctree + mask84",7.00073623526,"ctree + mask","DECISION TREE"
"ctree + mask85",7.51443830216531,"ctree + mask","DECISION TREE"
"ctree + mask86",7.99276797217834,"ctree + mask","DECISION TREE"
"ctree + mask87",5.23844656014414,"ctree + mask","DECISION TREE"
"ctree + mask88",5.75275436049004,"ctree + mask","DECISION TREE"
"ctree + mask89",5.9513631035423,"ctree + mask","DECISION TREE"
"ctree + mask90",6.40621382355516,"ctree + mask","DECISION TREE"
"ctree + mask91",6.38554557199636,"ctree + mask","DECISION TREE"
"ctree + mask92",7.04626240536524,"ctree + mask","DECISION TREE"
"ctree + mask93",9.2372375039861,"ctree + mask","DECISION TREE"
"ctree + mask94",8.13738409792489,"ctree + mask","DECISION TREE"
"ctree + mask95",6.20356624121089,"ctree + mask","DECISION TREE"
"ctree + mask96",6.51570968677833,"ctree + mask","DECISION TREE"
"ctree + mask97",6.93047130269149,"ctree + mask","DECISION TREE"
"ctree + mask98",5.83516495533076,"ctree + mask","DECISION TREE"
"ctree + mask99",7.32070372438696,"ctree + mask","DECISION TREE"
"ctree + mask100",8.15675397508277,"ctree + mask","DECISION TREE"
"ctree + mask101",10.9925047789867,"ctree + mask","DECISION TREE"
"ctree + mask102",8.47404744492164,"ctree + mask","DECISION TREE"
"ctree + mask103",9.31524025755042,"ctree + mask","DECISION TREE"
"ctree + mask104",7.14923783094005,"ctree + mask","DECISION TREE"
"ctree + mask105",7.08563341197502,"ctree + mask","DECISION TREE"
"ctree + mask106",7.39590388397157,"ctree + mask","DECISION TREE"
"ctree + mask107",8.72971013078813,"ctree + mask","DECISION TREE"
"ctree + mask108",6.72139730027588,"ctree + mask","DECISION TREE"
"ctree + mask109",6.82187968153936,"ctree + mask","DECISION TREE"
"ctree + mask110",10.4913329749768,"ctree + mask","DECISION TREE"
"ctree + mask111",5.31589042475957,"ctree + mask","DECISION TREE"
"ctree + mask112",10.3406106269561,"ctree + mask","DECISION TREE"
"ctree + mask113",11.7530526013334,"ctree + mask","DECISION TREE"
"ctree + mask114",10.3998911773599,"ctree + mask","DECISION TREE"
"ctree + mask115",8.45827037032054,"ctree + mask","DECISION TREE"
"ctree + mask116",6.49752112222021,"ctree + mask","DECISION TREE"
"ctree + mask117",5.60959952194057,"ctree + mask","DECISION TREE"
"ctree + mask118",7.97039256594017,"ctree + mask","DECISION TREE"
"ctree + mask119",8.02833428776902,"ctree + mask","DECISION TREE"
"ctree + mask120",8.74722478527533,"ctree + mask","DECISION TREE"
"ctree + mask121",9.20222112389408,"ctree + mask","DECISION TREE"
"ctree + mask122",8.39252124413484,"ctree + mask","DECISION TREE"
"ctree + mask123",7.97484585272772,"ctree + mask","DECISION TREE"
"ctree + mask124",5.10520863108341,"ctree + mask","DECISION TREE"
"ctree + mask125",7.77207196171634,"ctree + mask","DECISION TREE"
"ctree + mask126",6.8989493367092,"ctree + mask","DECISION TREE"
"ctree + mask127",9.30556331415515,"ctree + mask","DECISION TREE"
"ctree + mask128",7.03079481972078,"ctree + mask","DECISION TREE"
"ctree + mask129",7.46435197655831,"ctree + mask","DECISION TREE"
"ctree + mask130",4.56681288357359,"ctree + mask","DECISION TREE"
"ctree + mask131",9.30387878391096,"ctree + mask","DECISION TREE"
"ctree + mask132",6.4684763838877,"ctree + mask","DECISION TREE"
"ctree + mask133",5.89041310943827,"ctree + mask","DECISION TREE"
"ctree + mask134",7.28976987348148,"ctree + mask","DECISION TREE"
"ctree + mask135",7.00273618515133,"ctree + mask","DECISION TREE"
"ctree + mask136",9.94914756003523,"ctree + mask","DECISION TREE"
"ctree + mask137",6.61199183921264,"ctree + mask","DECISION TREE"
"ctree + mask138",6.7913564014756,"ctree + mask","DECISION TREE"
"ctree + mask139",7.88456271642287,"ctree + mask","DECISION TREE"
"ctree + mask140",6.82052805056654,"ctree + mask","DECISION TREE"
"ctree + mask141",9.23013728346072,"ctree + mask","DECISION TREE"
"ctree + mask142",5.69354244965703,"ctree + mask","DECISION TREE"
"ctree + mask143",6.42808777084668,"ctree + mask","DECISION TREE"
"ctree + mask144",5.42110875222082,"ctree + mask","DECISION TREE"
"ctree + mask145",9.46231545501793,"ctree + mask","DECISION TREE"
"ctree + mask146",7.62251282892184,"ctree + mask","DECISION TREE"
"ctree + mask147",5.65330970553981,"ctree + mask","DECISION TREE"
"ctree + mask148",8.80404517745542,"ctree + mask","DECISION TREE"
"ctree + mask149",9.12580584309791,"ctree + mask","DECISION TREE"
"ctree + mask150",8.1338179457154,"ctree + mask","DECISION TREE"
"ctree + mask151",8.30694505289184,"ctree + mask","DECISION TREE"
"ctree + mask152",5.99874571003722,"ctree + mask","DECISION TREE"
"ctree + mask153",8.51510821009626,"ctree + mask","DECISION TREE"
"ctree + mask154",6.99984521177881,"ctree + mask","DECISION TREE"
"ctree + mask155",9.94630772514518,"ctree + mask","DECISION TREE"
"ctree + mask156",7.76478698739398,"ctree + mask","DECISION TREE"
"ctree + mask157",5.8823136156841,"ctree + mask","DECISION TREE"
"ctree + mask158",5.66381414823195,"ctree + mask","DECISION TREE"
"ctree + mask159",6.85406719401431,"ctree + mask","DECISION TREE"
"ctree + mask160",7.83210240199012,"ctree + mask","DECISION TREE"
"ctree + mask161",7.51781115854368,"ctree + mask","DECISION TREE"
"ctree + mask162",8.55130660490269,"ctree + mask","DECISION TREE"
"ctree + mask163",6.22584073270337,"ctree + mask","DECISION TREE"
"ctree + mask164",10.1294138136645,"ctree + mask","DECISION TREE"
"ctree + mask165",8.39201053646781,"ctree + mask","DECISION TREE"
"ctree + mask166",6.73683466310606,"ctree + mask","DECISION TREE"
"ctree + mask167",7.59715890454692,"ctree + mask","DECISION TREE"
"ctree + mask168",8.09779235990242,"ctree + mask","DECISION TREE"
"ctree + mask169",7.96465645280817,"ctree + mask","DECISION TREE"
"ctree + mask170",6.64021896777038,"ctree + mask","DECISION TREE"
"ctree + mask171",5.5073575029595,"ctree + mask","DECISION TREE"
"ctree + mask172",9.06773662460703,"ctree + mask","DECISION TREE"
"ctree + mask173",7.48312554105066,"ctree + mask","DECISION TREE"
"ctree + mask174",7.12341216319674,"ctree + mask","DECISION TREE"
"ctree + mask175",6.33924641767468,"ctree + mask","DECISION TREE"
"ctree + mask176",6.14289762963903,"ctree + mask","DECISION TREE"
"ctree + mask177",6.95296476714206,"ctree + mask","DECISION TREE"
"ctree + mask178",5.67138641411808,"ctree + mask","DECISION TREE"
"ctree + mask179",5.69192302228682,"ctree + mask","DECISION TREE"
"ctree + mask180",9.61308827584248,"ctree + mask","DECISION TREE"
"ctree + mask181",7.75654296569089,"ctree + mask","DECISION TREE"
"ctree + mask182",9.63212649797909,"ctree + mask","DECISION TREE"
"ctree + mask183",6.01913476929928,"ctree + mask","DECISION TREE"
"ctree + mask184",5.59504930550165,"ctree + mask","DECISION TREE"
"ctree + mask185",6.61450065894809,"ctree + mask","DECISION TREE"
"ctree + mask186",6.52665919694864,"ctree + mask","DECISION TREE"
"ctree + mask187",6.13783420796176,"ctree + mask","DECISION TREE"
"ctree + mask188",8.47404367823559,"ctree + mask","DECISION TREE"
"ctree + mask189",9.30943547135273,"ctree + mask","DECISION TREE"
"ctree + mask190",9.05220653220366,"ctree + mask","DECISION TREE"
"ctree + mask191",7.2873394251982,"ctree + mask","DECISION TREE"
"ctree + mask192",5.7283564575591,"ctree + mask","DECISION TREE"
"ctree + mask193",7.27706294142643,"ctree + mask","DECISION TREE"
"ctree + mask194",6.18447569491423,"ctree + mask","DECISION TREE"
"ctree + mask195",8.08465439300327,"ctree + mask","DECISION TREE"
"ctree + mask196",5.17112928006546,"ctree + mask","DECISION TREE"
"ctree + mask197",6.69097376692158,"ctree + mask","DECISION TREE"
"ctree + mask198",6.71906185522737,"ctree + mask","DECISION TREE"
"ctree + mask199",6.93425826984346,"ctree + mask","DECISION TREE"
"ctree + mask200",8.59699543732013,"ctree + mask","DECISION TREE"
"ctree + mask201",9.9065304650578,"ctree + mask","DECISION TREE"
"ctree + mask202",6.02710856839227,"ctree + mask","DECISION TREE"
"ctree + mask203",7.25721540588493,"ctree + mask","DECISION TREE"
"ctree + mask204",5.51945988632665,"ctree + mask","DECISION TREE"
"ctree + mask205",7.7385339262886,"ctree + mask","DECISION TREE"
"ctree + mask206",8.16989923922556,"ctree + mask","DECISION TREE"
"ctree + mask207",6.9021508420709,"ctree + mask","DECISION TREE"
"ctree + mask208",7.7735077406987,"ctree + mask","DECISION TREE"
"ctree + mask209",9.15861954098338,"ctree + mask","DECISION TREE"
"ctree + mask210",7.1907548907798,"ctree + mask","DECISION TREE"
"ctree + mask211",7.25560628598476,"ctree + mask","DECISION TREE"
"ctree + mask212",6.59638148808425,"ctree + mask","DECISION TREE"
"ctree + mask213",6.2782004808454,"ctree + mask","DECISION TREE"
"ctree + mask214",6.03000583922424,"ctree + mask","DECISION TREE"
"ctree + mask215",6.17882504624682,"ctree + mask","DECISION TREE"
"ctree + mask216",6.54227978948043,"ctree + mask","DECISION TREE"
"ctree + mask217",7.04642822518269,"ctree + mask","DECISION TREE"
"ctree + mask218",7.56970900046851,"ctree + mask","DECISION TREE"
"ctree + mask219",6.77147794805218,"ctree + mask","DECISION TREE"
"ctree + mask220",7.0260918200648,"ctree + mask","DECISION TREE"
"ctree + mask221",7.81832020344575,"ctree + mask","DECISION TREE"
"ctree + mask222",6.70536509574135,"ctree + mask","DECISION TREE"
"ctree + mask223",7.17151919266303,"ctree + mask","DECISION TREE"
"ctree + mask224",6.26585745478025,"ctree + mask","DECISION TREE"
"ctree + mask225",8.68574952918493,"ctree + mask","DECISION TREE"
"ctree + mask226",10.1622898116856,"ctree + mask","DECISION TREE"
"ctree + mask227",4.28203900697532,"ctree + mask","DECISION TREE"
"ctree + mask228",11.1486938735995,"ctree + mask","DECISION TREE"
"ctree + mask229",11.9497895440642,"ctree + mask","DECISION TREE"
"ctree + mask230",6.77351107109893,"ctree + mask","DECISION TREE"
"ctree + mask231",8.1074937045098,"ctree + mask","DECISION TREE"
"ctree + mask232",6.57983384848537,"ctree + mask","DECISION TREE"
"ctree + mask233",8.91326190978542,"ctree + mask","DECISION TREE"
"ctree + mask234",7.16522349404097,"ctree + mask","DECISION TREE"
"ctree + mask235",8.01937595507982,"ctree + mask","DECISION TREE"
"ctree + mask236",6.54024139739824,"ctree + mask","DECISION TREE"
"ctree + mask237",6.52679591210365,"ctree + mask","DECISION TREE"
"ctree + mask238",6.34276233657426,"ctree + mask","DECISION TREE"
"ctree + mask239",8.34905816617453,"ctree + mask","DECISION TREE"
"ctree + mask240",8.48024595601221,"ctree + mask","DECISION TREE"
"ctree + mask241",7.81610490512753,"ctree + mask","DECISION TREE"
"ctree + mask242",7.24163671997979,"ctree + mask","DECISION TREE"
"ctree + mask243",6.32431966433114,"ctree + mask","DECISION TREE"
"ctree + mask244",7.2013631517896,"ctree + mask","DECISION TREE"
"ctree + mask245",7.86219955221948,"ctree + mask","DECISION TREE"
"ctree + mask246",12.0395101563594,"ctree + mask","DECISION TREE"
"ctree + mask247",9.4433217774996,"ctree + mask","DECISION TREE"
"ctree + mask248",6.93986876957327,"ctree + mask","DECISION TREE"
"ctree + mask249",7.84835889658732,"ctree + mask","DECISION TREE"
"ctree + mask250",6.4060133848748,"ctree + mask","DECISION TREE"
"ctree + mask251",8.45045887914865,"ctree + mask","DECISION TREE"
"ctree + mask252",8.28008662861231,"ctree + mask","DECISION TREE"
"ctree + mask253",7.1744108092822,"ctree + mask","DECISION TREE"
"ctree + mask254",8.20781147675341,"ctree + mask","DECISION TREE"
"ctree + mask255",7.22710048052427,"ctree + mask","DECISION TREE"
"ctree + mask256",7.11221852683353,"ctree + mask","DECISION TREE"
"ctree + mask257",7.6880450488598,"ctree + mask","DECISION TREE"
"ctree + mask258",7.04694768965321,"ctree + mask","DECISION TREE"
"ctree + mask259",9.44114605358499,"ctree + mask","DECISION TREE"
"ctree + mask260",5.62377676099984,"ctree + mask","DECISION TREE"
"ctree + mask261",6.66621562607398,"ctree + mask","DECISION TREE"
"ctree + mask262",6.30876436542053,"ctree + mask","DECISION TREE"
"ctree + mask263",6.16671917038376,"ctree + mask","DECISION TREE"
"ctree + mask264",7.36676230799957,"ctree + mask","DECISION TREE"
"ctree + mask265",7.80735448912676,"ctree + mask","DECISION TREE"
"ctree + mask266",6.2230160878887,"ctree + mask","DECISION TREE"
"ctree + mask267",9.43699575744121,"ctree + mask","DECISION TREE"
"ctree + mask268",9.8203291913165,"ctree + mask","DECISION TREE"
"ctree + mask269",10.2184084535515,"ctree + mask","DECISION TREE"
"ctree + mask270",8.43622195846501,"ctree + mask","DECISION TREE"
"ctree + mask271",6.93319011477021,"ctree + mask","DECISION TREE"
"ctree + mask272",8.100577771186,"ctree + mask","DECISION TREE"
"ctree + mask273",9.62201152272555,"ctree + mask","DECISION TREE"
"ctree + mask274",8.9569899198128,"ctree + mask","DECISION TREE"
"ctree + mask275",6.24432880683887,"ctree + mask","DECISION TREE"
"ctree + mask276",6.84728907121252,"ctree + mask","DECISION TREE"
"ctree + mask277",5.36247056458104,"ctree + mask","DECISION TREE"
"ctree + mask278",8.01579160586105,"ctree + mask","DECISION TREE"
"ctree + mask279",8.87975969357711,"ctree + mask","DECISION TREE"
"ctree + mask280",9.22915652964914,"ctree + mask","DECISION TREE"
"ctree + mask281",7.28644219694683,"ctree + mask","DECISION TREE"
"ctree + mask282",6.4763857755857,"ctree + mask","DECISION TREE"
"ctree + mask283",9.46228687029711,"ctree + mask","DECISION TREE"
"ctree + mask284",6.67033919954273,"ctree + mask","DECISION TREE"
"ctree + mask285",7.40221665276905,"ctree + mask","DECISION TREE"
"ctree + mask286",6.78133522170357,"ctree + mask","DECISION TREE"
"ctree + mask287",6.52258807065891,"ctree + mask","DECISION TREE"
"ctree + mask288",5.38892268419314,"ctree + mask","DECISION TREE"
"ctree + mask289",7.35475121788113,"ctree + mask","DECISION TREE"
"ctree + mask290",7.34080899229583,"ctree + mask","DECISION TREE"
"ctree + mask291",7.46142137736365,"ctree + mask","DECISION TREE"
"ctree + mask292",7.49764971390211,"ctree + mask","DECISION TREE"
"ctree + mask293",5.89354364503032,"ctree + mask","DECISION TREE"
"ctree + mask294",8.47062000434889,"ctree + mask","DECISION TREE"
"ctree + mask295",6.99803718660926,"ctree + mask","DECISION TREE"
"ctree + mask296",8.12542049434995,"ctree + mask","DECISION TREE"
"ctree + mask297",7.59613218798233,"ctree + mask","DECISION TREE"
"ctree + mask298",6.57518082062581,"ctree + mask","DECISION TREE"
"ctree + mask299",8.01277086195417,"ctree + mask","DECISION TREE"
"ctree + mask300",8.33162459397913,"ctree + mask","DECISION TREE"
"ctree + mask301",9.08968961138451,"ctree + mask","DECISION TREE"
"ctree + mask302",8.20327450851129,"ctree + mask","DECISION TREE"
"ctree + mask303",7.19370548311283,"ctree + mask","DECISION TREE"
"ctree + mask304",4.51425289989876,"ctree + mask","DECISION TREE"
"ctree + mask305",8.32837251838967,"ctree + mask","DECISION TREE"
"ctree + mask306",5.76595081003061,"ctree + mask","DECISION TREE"
"ctree + mask307",7.76377817474338,"ctree + mask","DECISION TREE"
"ctree + mask308",5.63960249865361,"ctree + mask","DECISION TREE"
"ctree + mask309",8.80276957400651,"ctree + mask","DECISION TREE"
"ctree + mask310",7.89779867468503,"ctree + mask","DECISION TREE"
"ctree + mask311",9.01486144462339,"ctree + mask","DECISION TREE"
"ctree + mask312",7.8649009884533,"ctree + mask","DECISION TREE"
"ctree + mask313",7.60765117703893,"ctree + mask","DECISION TREE"
"ctree + mask314",9.28036086294419,"ctree + mask","DECISION TREE"
"ctree + mask315",6.74980698250227,"ctree + mask","DECISION TREE"
"ctree + mask316",8.37124219714556,"ctree + mask","DECISION TREE"
"ctree + mask317",5.79274631571269,"ctree + mask","DECISION TREE"
"ctree + mask318",6.9916295087392,"ctree + mask","DECISION TREE"
"ctree + mask319",7.19026780747877,"ctree + mask","DECISION TREE"
"ctree + mask320",8.13931626258957,"ctree + mask","DECISION TREE"
"ctree + mask321",8.01487317498621,"ctree + mask","DECISION TREE"
"ctree + mask322",7.34746674092996,"ctree + mask","DECISION TREE"
"ctree + mask323",5.66079672782484,"ctree + mask","DECISION TREE"
"ctree + mask324",8.02568876963598,"ctree + mask","DECISION TREE"
"ctree + mask325",9.95172156360926,"ctree + mask","DECISION TREE"
"ctree + mask326",7.56671675316488,"ctree + mask","DECISION TREE"
"ctree + mask327",9.03352447767289,"ctree + mask","DECISION TREE"
"ctree + mask328",7.62767332563145,"ctree + mask","DECISION TREE"
"ctree + mask329",8.28071274140039,"ctree + mask","DECISION TREE"
"ctree + mask330",9.10017081020228,"ctree + mask","DECISION TREE"
"ctree + mask331",11.6219951609472,"ctree + mask","DECISION TREE"
"ctree + mask332",6.88618288371936,"ctree + mask","DECISION TREE"
"ctree + mask333",8.17732549001643,"ctree + mask","DECISION TREE"
"ctree + mask334",5.47707608963791,"ctree + mask","DECISION TREE"
"ctree + mask335",7.93975082036627,"ctree + mask","DECISION TREE"
"ctree + mask336",6.43745890330302,"ctree + mask","DECISION TREE"
"ctree + mask337",8.87759216422043,"ctree + mask","DECISION TREE"
"ctree + mask338",6.90548690883161,"ctree + mask","DECISION TREE"
"ctree + mask339",6.20998493636196,"ctree + mask","DECISION TREE"
"ctree + mask340",7.81000359786484,"ctree + mask","DECISION TREE"
"ctree + mask341",11.7968161648535,"ctree + mask","DECISION TREE"
"ctree + mask342",6.82275251864404,"ctree + mask","DECISION TREE"
"ctree + mask343",7.52181547570882,"ctree + mask","DECISION TREE"
"ctree + mask344",7.13439765682198,"ctree + mask","DECISION TREE"
"ctree + mask345",6.90926548621881,"ctree + mask","DECISION TREE"
"ctree + mask346",8.81262151335764,"ctree + mask","DECISION TREE"
"ctree + mask347",7.37481915602812,"ctree + mask","DECISION TREE"
"ctree + mask348",8.51236586367745,"ctree + mask","DECISION TREE"
"ctree + mask349",6.75749199831527,"ctree + mask","DECISION TREE"
"ctree + mask350",5.63197174342248,"ctree + mask","DECISION TREE"
"ctree + mask351",8.10700133368515,"ctree + mask","DECISION TREE"
"ctree + mask352",7.71933275998965,"ctree + mask","DECISION TREE"
"ctree + mask353",12.7517783392362,"ctree + mask","DECISION TREE"
"ctree + mask354",7.27842842506086,"ctree + mask","DECISION TREE"
"ctree + mask355",10.6378950183629,"ctree + mask","DECISION TREE"
"ctree + mask356",9.97993026146711,"ctree + mask","DECISION TREE"
"ctree + mask357",10.6635401646953,"ctree + mask","DECISION TREE"
"ctree + mask358",8.49270696128703,"ctree + mask","DECISION TREE"
"ctree + mask359",7.9715237379176,"ctree + mask","DECISION TREE"
"ctree + mask360",13.8947789017122,"ctree + mask","DECISION TREE"
"ctree + mask361",5.30725967422793,"ctree + mask","DECISION TREE"
"ctree + mask362",6.94408296300183,"ctree + mask","DECISION TREE"
"ctree + mask363",7.80742628248181,"ctree + mask","DECISION TREE"
"ctree + mask364",5.97823042997408,"ctree + mask","DECISION TREE"
"ctree + mask365",7.20348868755027,"ctree + mask","DECISION TREE"
"ctree + mask366",11.1301670004549,"ctree + mask","DECISION TREE"
"ctree + mask367",6.69565969176069,"ctree + mask","DECISION TREE"
"ctree + mask368",9.50258620767676,"ctree + mask","DECISION TREE"
"ctree + mask369",6.89259763573989,"ctree + mask","DECISION TREE"
"ctree + mask370",8.04102638223726,"ctree + mask","DECISION TREE"
"ctree + mask371",6.05651720736585,"ctree + mask","DECISION TREE"
"ctree + mask372",6.17906080722724,"ctree + mask","DECISION TREE"
"ctree + mask373",7.13825821780574,"ctree + mask","DECISION TREE"
"ctree + mask374",6.99983697286267,"ctree + mask","DECISION TREE"
"ctree + mask375",9.51337297132521,"ctree + mask","DECISION TREE"
"ctree + mask376",9.1923988698839,"ctree + mask","DECISION TREE"
"ctree + mask377",7.44102192742873,"ctree + mask","DECISION TREE"
"ctree + mask378",11.6000949360253,"ctree + mask","DECISION TREE"
"ctree + mask379",7.78745365089043,"ctree + mask","DECISION TREE"
"ctree + mask380",8.25910403322046,"ctree + mask","DECISION TREE"
"ctree + mask381",7.00607699095955,"ctree + mask","DECISION TREE"
"ctree + mask382",6.39037750744892,"ctree + mask","DECISION TREE"
"ctree + mask383",5.3214936030303,"ctree + mask","DECISION TREE"
"ctree + mask384",8.72658599667395,"ctree + mask","DECISION TREE"
"ctree + mask385",7.51522388989787,"ctree + mask","DECISION TREE"
"ctree + mask386",8.15663226403744,"ctree + mask","DECISION TREE"
"ctree + mask387",6.05852929568948,"ctree + mask","DECISION TREE"
"ctree + mask388",5.4751602982037,"ctree + mask","DECISION TREE"
"ctree + mask389",7.54337090382746,"ctree + mask","DECISION TREE"
"ctree + mask390",8.07852403961135,"ctree + mask","DECISION TREE"
"ctree + mask391",5.6902050264712,"ctree + mask","DECISION TREE"
"ctree + mask392",6.84114881179708,"ctree + mask","DECISION TREE"
"ctree + mask393",7.87270146418772,"ctree + mask","DECISION TREE"
"ctree + mask394",6.81931401542263,"ctree + mask","DECISION TREE"
"ctree + mask395",9.22629654797391,"ctree + mask","DECISION TREE"
"ctree + mask396",7.27210792225097,"ctree + mask","DECISION TREE"
"ctree + mask397",6.74318879967398,"ctree + mask","DECISION TREE"
"ctree + mask398",7.84184172290933,"ctree + mask","DECISION TREE"
"ctree + mask399",7.8436771645317,"ctree + mask","DECISION TREE"
"ctree + mask400",10.5943686193873,"ctree + mask","DECISION TREE"
"ctree + mask401",7.4253661919381,"ctree + mask","DECISION TREE"
"ctree + mask402",6.96632974992987,"ctree + mask","DECISION TREE"
"ctree + mask403",8.58419429026387,"ctree + mask","DECISION TREE"
"ctree + mask404",6.48946437312614,"ctree + mask","DECISION TREE"
"ctree + mask405",7.21363865082917,"ctree + mask","DECISION TREE"
"ctree + mask406",6.78377387851233,"ctree + mask","DECISION TREE"
"ctree + mask407",8.79858428802877,"ctree + mask","DECISION TREE"
"ctree + mask408",6.68898000880376,"ctree + mask","DECISION TREE"
"ctree + mask409",7.74170497564114,"ctree + mask","DECISION TREE"
"ctree + mask410",6.76756119559855,"ctree + mask","DECISION TREE"
"ctree + mask411",6.10539780369423,"ctree + mask","DECISION TREE"
"ctree + mask412",8.38015205925467,"ctree + mask","DECISION TREE"
"ctree + mask413",7.66169220830124,"ctree + mask","DECISION TREE"
"ctree + mask414",7.54456095910716,"ctree + mask","DECISION TREE"
"ctree + mask415",6.5257279062829,"ctree + mask","DECISION TREE"
"ctree + mask416",6.70140437890208,"ctree + mask","DECISION TREE"
"ctree + mask417",5.87162291345065,"ctree + mask","DECISION TREE"
"ctree + mask418",9.15671666659032,"ctree + mask","DECISION TREE"
"ctree + mask419",10.3462161370929,"ctree + mask","DECISION TREE"
"ctree + mask420",7.95819698930138,"ctree + mask","DECISION TREE"
"ctree + mask421",8.44191702511543,"ctree + mask","DECISION TREE"
"ctree + mask422",8.07744953152677,"ctree + mask","DECISION TREE"
"ctree + mask423",6.52262334992788,"ctree + mask","DECISION TREE"
"ctree + mask424",10.6358960585864,"ctree + mask","DECISION TREE"
"ctree + mask425",9.40558828590586,"ctree + mask","DECISION TREE"
"ctree + mask426",7.93944284121408,"ctree + mask","DECISION TREE"
"ctree + mask427",6.89899682109469,"ctree + mask","DECISION TREE"
"ctree + mask428",7.13539046933418,"ctree + mask","DECISION TREE"
"ctree + mask429",8.83570432923127,"ctree + mask","DECISION TREE"
"ctree + mask430",9.13274184623736,"ctree + mask","DECISION TREE"
"ctree + mask431",6.70496445701477,"ctree + mask","DECISION TREE"
"ctree + mask432",7.40314528311166,"ctree + mask","DECISION TREE"
"ctree + mask433",6.45445729097211,"ctree + mask","DECISION TREE"
"ctree + mask434",8.05442329946847,"ctree + mask","DECISION TREE"
"ctree + mask435",8.25632127010792,"ctree + mask","DECISION TREE"
"ctree + mask436",6.45932320300729,"ctree + mask","DECISION TREE"
"ctree + mask437",7.13849754642299,"ctree + mask","DECISION TREE"
"ctree + mask438",8.27927053144825,"ctree + mask","DECISION TREE"
"ctree + mask439",8.16238617353369,"ctree + mask","DECISION TREE"
"ctree + mask440",6.50251917787186,"ctree + mask","DECISION TREE"
"ctree + mask441",7.02447137798047,"ctree + mask","DECISION TREE"
"ctree + mask442",8.20128432121776,"ctree + mask","DECISION TREE"
"ctree + mask443",8.61952551208916,"ctree + mask","DECISION TREE"
